Name,전국 주택가격 동향조사-전체-매매가격지수-전국-2017.11=100-월,"종사상지위별 취업자 (월,분기,년 1963~2021.01)-월-취업자-계-천명",JPMorgan Global Manufacturing PMI SA,전국 주택가격 동향조사-전체-전세가격지수-전국-2017.11=100-월,Markit Emerging Markets Manufacturing PMI SA,"지출목적별 소비자물가지수(품목 포함, 2015＝100) (월,분기,년 1965.01~2021.02)-월-소비자물가지수-전국-0 총지수-2015＝100",Markit Emerging Markets Composite PMI SA,"농산물 및 석유류제외지수(2015＝100) (월,분기,년 1975.01~2021.02)-월-소비자물가지수-농산물및석유류제외지수-2015＝100","식료품 및 에너지제외지수(2015＝100) (월,분기,년 1990.01~2021.02)-월-소비자물가지수-식료품 및 에너지제외 지수-2015＝100",생산자물가지수(기본분류)(2015=100)-월-총지수,주가지수(KOSPI)-코스피-종가-원-월,주가지수(KOSDAQ)-코스닥-종가-원-월,수입물가지수(기본분류)(2015=100)-월-총지수-달러기준,수입물가지수(기본분류)(2015=100)-월-총지수-원화기준,주택매매가격지수(KB)-월-총지수,주택전세가격지수(KB)-월-총지수,"PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Dubai Crude -Index-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Dubai Crude -US Dollars-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, All Metals EX GOLD Index-Index-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Agriculture-Index-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Gold -Index-Monthly","PCPS-Units-Monthly-All Countries, excluding the IO-Primary Commodity Prices, Gold -US Dollars-Monthly",수출물량지수-월-총지수,수입물량지수-월-총지수,국별수출(관세청)-월-국별수출(관세청),국별수입(관세청)-월-국별수입(관세청),경상수지(경상수지 S.A.)-월-경상수지,Composite Leading Indicators (MEI)-Amplitude adjusted (CLI)-China (People's Republic of)-Monthly,Composite Leading Indicators (MEI)-Amplitude adjusted (CLI)-Korea-Monthly,Composite Leading Indicators (MEI)-Amplitude adjusted (CLI)-OECD - Total-Monthly,Composite Leading Indicators (MEI)-Amplitude adjusted (CLI)-United States-Monthly,"Composite Leading Indicators (MEI)-OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa-China (People's Republic of)-Monthly","Composite Leading Indicators (MEI)-OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa-Korea-Monthly","Composite Leading Indicators (MEI)-OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa-OECD - Total-Monthly","Composite Leading Indicators (MEI)-OECD Standardised BCI, Amplitude adjusted (Long term average=100), sa-United States-Monthly","Composite Leading Indicators (MEI)-OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa-China (People's Republic of)-Monthly","Composite Leading Indicators (MEI)-OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa-Korea-Monthly","Composite Leading Indicators (MEI)-OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa-OECD - Total-Monthly","Composite Leading Indicators (MEI)-OECD Standardised CCI, Amplitude adjusted (Long term average=100), sa-United States-Monthly","Merchandise world trade, fixed base 2010=100-World-Prices / unit values in usd-trade-2010=100-Monthly","Merchandise world trade, fixed base 2010=100-World-Volumes, seasonally adjusted-trade-2010=100-Monthly","Industrial production volume excluding construction, fixed base 2010=100-World-Production weighted, seasonally adjusted-2010=100-Monthly",Baltic Freight Indexes-Baltic Exchange Dry Index (Jan-04-85=1000),BIS_EER-Monthly-Nominal-Narrow (27 economies)-Korea,BIS_EER-Monthly-Real-Narrow (27 economies)-Korea,"IFS-Units-Monthly-Korea, Republic of-Exchange Rates, Domestic Currency per U.S. Dollar, Period Average, Rate-Monthly",전국실적-월-전 산 업-매출실적2),전국실적-월-전 산 업-업황실적1),전국실적-월-전 산 업-인력사정실적3),전국실적-월-전 산 업-자금사정실적6),전국실적-월-전 산 업-채산성실적6),전국실적-월-제 조 업-가동률실적4),전국실적-월-제 조 업-수출실적2),전국실적-월-제 조 업-설비투자실적5),전국실적-월-제 조 업-내수판매실적2),전국실적-월-제 조 업-매출실적2),전국실적-월-제 조 업-신규수주실적2),전국실적-월-제 조 업-업황실적(S.A),전국전망-월-전 산 업-매출전망2),전국전망-월-전 산 업-업황전망1),"전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-전산업생산지수(농림어업 제외)-2015＝100","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-서비스업-2015＝100","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-광공업-2015＝100","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-공공행정-2015＝100","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-건설업-2015＝100",경기종합지수(2015＝100) (10차) (월 1970.01~2021.01)-월-경기종합지수-동행지수 순환변동치,경기종합지수(2015＝100) (10차) (월 1970.01~2021.01)-월-경기종합지수-선행지수 순환변동치,부문별 주택건설 인허가실적-전국-계-호-월,건축허가현황-총계-㎡-월,건축착공현황-총계-㎡-월,"고용센터 구인, 구직 및 취업현황-구인-명-월","고용센터 구인, 구직 및 취업현황-구인배수-%-월","고용센터 구인, 구직 및 취업현황-구직-명-월","고용센터 구인, 구직 및 취업현황-취업률-%-월","고용센터 구인, 구직 및 취업현황-취업자수-명-월","성별 경제활동인구 총괄 (월,분기,년 1999.06~2021.01)-월-고용률-계-%","성별 경제활동인구 총괄 (월,분기,년 1999.06~2021.01)-월-실업률-계-%","성별 경제활동인구 총괄 (월,분기,년 1999.06~2021.01)-월-실업자-계-천명","계절조정 경제활동인구 총괄 (월,분기 1999.06~2021.01)-월-고용률-계-%","계절조정 경제활동인구 총괄 (월,분기 1999.06~2021.01)-월-실업률-계-%","계절조정 경제활동인구 총괄 (월,분기 1999.06~2021.01)-월-실업자-계-천명",시군구별 용도업종별 전력사용량-전국-전체-가정용-kWh-월,시군구별 용도업종별 전력사용량-전국-전체-서비스업-kWh-월,시군구별 용도업종별 전력사용량-전국-전체-제조업-kWh-월,시군구별 용도업종별 전력사용량-전국-전체-합계-kWh-월,지역별 유류소비량-전국-천bbl-월,자동차 생산판매통계-내수-계-계-계-대-월,자동차 생산판매통계-생산-계-계-계-대-월,자동차 생산판매통계-수출-계-계-계-대-월,통화 및 유동성지표-월-계절조정Lf-말잔,통화 및 유동성지표-월-계절조정Lf-평잔,통화 및 유동성지표-월-계절조정M1-말잔,통화 및 유동성지표-월-계절조정M1-평잔,통화 및 유동성지표-월-계절조정M2-말잔,통화 및 유동성지표-월-계절조정M2-평잔,예금은행 종별예금(평잔)-월-총예금,예금은행 자금별 대출금(말잔)-월-총대출금,비은행기관 수신(평잔)-월-비은행금융기관(평잔) 1),비은행기관 여신(말잔)-월-비은행금융기관(말잔) 1),시장금리-월-국고채(10년),시장금리-월-국고채(1년),시장금리-월-국고채(3년),시장금리-월-국고채(5년),시장금리-월-무담보콜금리(1일),시장금리-월-통안증권(1년),시장금리-월-통안증권(2년),"시장금리-월-회사채(장외3년,AA- 등급)","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-광업 및 제조업-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-총지수-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-광업 및 제조업-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산지수(계절조정)-전국-광업 및 제조업-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-총지수-2015＝100","시도/산업별 광공업생산지수(2015＝100) (월,분기,년 1975.01~2021.01)-월-생산지수(계절조정)-전국-총지수-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-소비재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-자본재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 출하지수(계절조정)-전국-중간재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-소비재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-자본재-2015＝100","시도 재별 제조업생산지수(2015＝100) (월,분기,년 1985.01~2021.01)-월-생산자제품 재고지수(계절조정)-전국-중간재-2015＝100","공종별 건설기성액(불변_계절조정) (월,분기 1997.07~2021.01)-월-기성액-계-백만원","수요자별 기계수주(불변금액, 계절조정) (월,분기 1996.06~2021.01)-월-선박제외-국내수요-백만원","전산업생산지수(계절조정지수) (월,분기 2000.01~2021.01)-월-계절조정지수-전산업생산지수(농림어업 제외)-2015＝100",소비자동향조사(전국) (월 2008.07~2021.02)-월-소비자동향-소비자심리지수-전체,소비자동향조사(전국) (월 2008.07~2021.02)-월-소비자동향-향후경기전망CSI-전체,소비자동향조사(전국) (월 2008.07~2021.02)-월-소비자동향-현재경기판단CSI-전체,"설비투자지수 (월,분기,년 1995.02~2021.01)-월-계절조정지수-총지수-2015＝100",분기지표-건설투자-분기,"분기지표-국내총생산(GDP)(실질, 계절조정, 전기비)-분기","분기지표-국내총생산(GDP)(실질, 계절조정, 전기비)-분기","분기지표-국내총생산에 대한 지출(실질, 계절조정, 전기비)-분기",분기지표-민간소비-분기,분기지표-설비투자-분기,분기지표-재화수입-분기,분기지표-재화수출-분기,Nikkei South Korea Manufacturing PMI SA,South Korea Exports,South Korea Imports,부도업체수-전국-개인-개-월,부도업체수-전국-법인-개-월,고속도로 권역별 이용차량-전국-합계-대-월,"제조업 생산능력 및 가동률지수(2015＝100) (월,분기,년 1971.01~2021.01)-월-가동률지수(계절조정)-제조업-2015＝100"
2012-02-29,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46316.184,45099.984,,,,
2012-02-01,94.3,24079,,85.6,,96.549,,94.153,94.485,107.37,2030.25,542.3,143.88,143.09,88.573,82.135,281.66058487,116.14619048,185.54904961,122.36844223,139.59486211,1742.61904762,179.9,148.6,46316184,45099984,-1107.8,99.42466,98.49957,99.56593,99.86182,99.57518,99.20621,100.0906,100.073,97.26911,100.0016,98.65522,98.49499,114.94339757,105.0175514,107.07172036,703,98.1,101.13,1123.35,89,79,93,86,85,91,98,98,91,93,90,83,90,80,96.1,93.9,101.488,96.2,86.1668,100.6,100.1,32092,8818775,7270887,156599,0.72,216700,25.5,55254,57.7,4.2,1049.6,59.4,3.4,864,5712298000,13599169000,19211297000,41932130000,69089,113562,421789,300005,2305839.4,2290712,434393.9,433332.4,1761834.9,1762586.9,944870.7,1069053.8,1353657.8,503940,3.81,3.41,3.43,3.55,3.25,3.46,3.51,4.25,86.293,86.293,100.368,102.213,100.368,101.488,105.889,124.324,95.474,83.114,91.391,86.447,7377231,2345647,96.1,101.2,80,69,101.9,,,,,,,,,,,,31,63,177936604,109.295
2012-01-31,,,50.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41200.358,43517.291,,,,
2012-01-01,94.3,24023.7,,85.5,,96.184,,94.036,94.122,106.64,1955.79,513.99,140.4,142.4,88.425,81.827,265.63251147,109.53681818,180.17015176,119.66704641,132.6656623,1656.11904762,160.8,146.1,41200358,43517291,1240.6,99.39709,98.40596,99.54502,99.70212,98.91262,99.07818,99.99763,99.9548,97.00912,99.78456,98.46919,98.20043,113.01828637,104.34880793,106.26761018,1039,96.98,99.92,1145.85,88,78,93,86,85,88,91,97,87,88,84,83,89,78,94.1,92.7,98.128,94.4,84.4097,100.3,99.7,29411,8833557,5595893,131160,0.56,235809,18.8,44235,57.7,3.5,860.1,59.2,3.3,833.7,5664802000,13759086000,19650876000,42486807000,73373,96929,332969,246309,2288015.6,2284446,432224.3,431311.3,1754492.4,1752796,941678.1,1066592.2,1342120.5,499414.2,3.8,3.39,3.37,3.5,3.26,3.46,3.49,4.24,87.126,87.126,99.265,99.213,99.448,98.128,104.627,120.432,94.193,84.041,94.489,86.486,7226798,1612931,94.1,97.1,77,66,98.8,-4.2,0.9,0.9,0.9,0.6,9.6,4.1,1.1,,,,29,74,190526156,107.708
2011-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47743.725,45488.471,,,,
2011-12-01,94.1,24420.7,,85.2,,95.802,,93.847,93.904,106.09,1825.74,500.18,138.82,141.01,88.287,81.625,257.56149654,106.20863636,172.43989822,116.87409046,132.36017735,1652.30555556,186.2,149.1,47743725,45488471,3147,99.42847,98.38957,99.5025,99.47636,98.44033,99.10633,99.90848,99.80825,96.37556,99.82497,98.21284,97.67207,112.67244325,104.9171099,106.05088643,1869,96.47,99.1,1147.45,91,81,92,86,86,92,94,97,93,95,91,84,94,82,93.1,91.6,95.774,89.1,96.1536,100.5,99.7,148086,16674389,7191836,132713,0.65,202808,21.5,43531,58.7,3,760.5,59.4,3.2,817.5,5214413000,11501625000,19954804000,39669580000,74818,130089,425313,301417,2270290.6,2283764.2,428250.3,429580.9,1745479,1753606.2,945185.8,1063192.5,1339237.7,499118.8,3.81,3.4,3.36,3.51,3.26,3.48,3.49,4.24,89.646,89.646,96.048,96.114,96.32,95.774,101.998,111.135,91.802,88.095,106.048,87.61,8232264,1856862,93.1,98.4,77,68,90.8,,,,,,,,,,,,38,90,196862750,104.753
2011-11-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46012.595,43010.481,,,,
2011-11-01,94,24885.4,,85.1,,95.438,,93.487,93.722,105.99,1847.51,492.81,140.52,140.8,88.14,81.554,263.15895814,108.51681818,173.96945113,119.98457141,139.30313279,1738.97727273,175.9,142.4,46012595,43010481,4815.2,99.52578,98.4846,99.47635,99.24772,98.23203,99.24655,99.87199,99.67985,95.97507,99.96335,97.98366,97.05231,113.93468221,104.8330821,105.49140071,1835,96.74,99.12,1132.31,93,80,92,87,87,93,99,99,94,97,91,87,95,83,94,92.6,97.757,93.2,87.0121,100.6,99.8,42229,10245051,10750841,125866,0.62,204484,29.1,59541,59.9,2.9,735.1,59.4,3.3,831,5040751000,9705801000,19345665000,36880440000,68029,115836,428350,301433,2272690.7,2277354.2,426157.5,427208.8,1747627.2,1751343,942062.9,1071358.2,1346955.6,499335.6,3.8,3.42,3.39,3.53,3.26,3.49,3.53,4.24,87.291,87.291,97.059,97.762,96.78,97.757,100.631,113.622,92.827,84.883,97.715,86.955,7449602,2108381,94,104.2,86,75,90.6,,,,,,,,,,,,34,96,204081890,106.724
2011-10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46613.48,42709.77,,,,
2011-10-01,93.7,24964.8,,84.7,,95.347,,93.217,93.541,106.33,1909.03,490.69,139.56,142.8,87.793,81.133,251.92482468,103.88428571,180.13391763,121.51144011,133.39424868,1665.21428571,176.4,139.2,46613480,42709770,153.3,99.67856,98.68932,99.50653,99.09392,98.52008,99.4603,99.92587,99.66183,96.3396,99.85711,97.8222,96.55128,114.39310167,104.93166955,105.19302865,2072,94.65,96.75,1155.45,95,82,91,88,88,97,99,98,96,97,93,87,99,87,94.8,92.9,99.071,89.8,93.2447,101,100,60027,12746919,11289157,124905,0.6,209630,26.2,54963,60.1,2.9,744.8,59.5,3.2,827.4,4744069000,9105912000,19412045000,35615482000,67599,121933,414608,275649,2262782.9,2261362.6,425057.3,427065.3,1739993.6,1741703.8,933150.2,1064421.3,1339133.9,499425.5,3.86,3.46,3.47,3.6,3.24,3.52,3.59,4.29,86.013,86.013,98.346,98.653,98.436,99.071,101.262,115.568,94.364,83.968,90.808,85.733,7983217,1858937,94.8,99.8,79,66,86.4,2.2,0.5,0.5,0.5,0.2,-1.1,0.2,-0.6,,,,38,80,214332963,107.545
2011-09-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46510.965,45279.469,,,,
2011-09-01,93.3,24604.3,,83.9,,95.529,,93.307,93.541,106.43,1769.65,449.66,142.76,141.42,87.445,80.409,257.05995163,106.00181818,204.01157819,125.07048405,141.93662925,1771.85227273,178.2,146.6,46510965,45279469,2880,99.87356,98.96482,99.6216,99.07436,98.87108,99.64931,100.0715,99.761,97.08704,99.72859,97.80089,96.28851,114.32828181,104.98438105,105.25127688,1840,96.74,99.17,1118.61,94,82,90,87,88,96,97,100,96,98,95,87,99,85,94.4,92.6,98.75,90.6,90.9193,100.9,100.2,44251,11436153,7675761,138578,0.67,208329,25.8,53759,59.3,3,768,58.8,3.3,837.7,5221460000,10256888000,18678925000,36871134000,66615,125043,374004,250114,2247875,2242480.4,421944.6,428326.6,1730154.1,1729897,926198.1,1052250.8,1322427.3,491995.4,3.75,3.41,3.45,3.56,3.25,3.47,3.56,4.24,84.242,84.242,98.254,98.237,98.252,98.75,104.311,116.324,93.595,81.909,87.626,84.64,7784124,1746076,94.4,97.3,77,65,92.1,,,,,,,,,,,,26,71,203514316,107.48
2011-08-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45792.061,45381.68,,,,
2011-08-01,92.8,24783.7,,82.8,,95.62,,93.397,93.632,106.35,1880.11,493.44,143.77,136.64,86.971,79.308,254.53770555,104.96173913,211.32779278,130.41796444,140.65128635,1755.80681818,167.2,148,45792061,45381680,4841.4,100.0771,99.27956,99.82809,99.21045,99.0099,99.77913,100.2588,99.89318,97.80059,99.79882,97.94801,96.36472,116.97479187,105.89338886,105.23370657,1387,99.18,101.9,1073.17,92,81,91,88,87,97,98,102,96,97,94,86,97,87,94.4,93.4,98.251,89,88.2168,101.3,100.4,40856,13788332,8227619,144329,0.68,213137,25.4,54080,59.8,3,772.3,59.5,3.2,812.4,5557247000,11034724000,19043647000,38374069000,67960,114589,320433,215822,2228292.4,2231655,424596.2,426983.4,1714816.8,1719535.1,919259,1042136.7,1318459.9,486738.3,3.96,3.5,3.57,3.73,3.25,3.59,3.66,4.29,82.992,82.992,97.61,98.345,97.516,98.251,105.994,116.973,91.631,79.194,87.307,83.223,7552750,1735027,94.4,98,77,70,99.2,,,,,,,,,,,,35,68,216034888,107.604
2011-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48950.113,44296.129,,,,
2011-07-01,92.4,24933.1,,81.9,,94.982,,93.307,93.45,106.21,2133.21,536.05,145.27,136.29,86.544,78.456,266.71533406,109.98333333,215.6160096,131.81848409,125.99203991,1572.80952381,177.7,146.3,48950113,44296129,2399.9,100.2533,99.61179,100.0967,99.46847,99.10417,99.95244,100.4825,100.0908,98.32893,100.034,98.29726,96.92325,116.45177698,104.89059176,104.68141076,1366,101.71,103.85,1059.5,98,87,90,90,89,101,105,105,102,104,100,89,101,87,94,93,98.533,86.9,85.9871,101.1,100.6,37878,10461421,6739391,135352,0.62,217008,24.8,53727,60.2,3.3,847,59.4,3.3,851.8,4929816000,10114514000,19689474000,37296566000,66618,127950,391786,266627,2219392.4,2208838.8,422556,418965.9,1708850.2,1705385.6,907780.3,1036406.5,1301264.8,485721.8,4.23,3.59,3.77,3.98,3.26,3.73,3.87,4.48,82.182,82.182,97.61,98.311,97.516,98.533,105.678,116.865,91.887,82.583,86.747,81.34,7361848,1820437,94,102.5,87,78,92.5,-0.3,0.5,0.5,0.5,-0.2,-1.6,-5.3,1.4,,,,29,67,201491118,108.453
2011-06-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46736.893,44824.772,,,,
2011-06-01,92,25052.5,,81.3,,94.527,,93.037,93.268,106.07,2100.69,479.55,144.13,138.01,86.192,77.839,260.75264489,107.52454545,210.63397488,133.38667915,122.45530961,1528.65909091,174.7,149.4,46736893,44824772,1013.7,100.3712,99.93807,100.3815,99.77145,99.38708,100.1668,100.7354,100.3943,98.66668,100.1821,98.59328,97.57761,115.85848525,104.06659096,104.15383235,1433,99.94,101.51,1081.27,102,88,88,90,89,105,107,102,105,108,102,89,103,91,94.8,92.3,98.759,91.9,98.697,101.1,100.7,31866,11039247,7915893,164327,0.77,213671,26.7,55968,60.5,3.3,847.9,59.6,3.3,842,4794296000,9449138000,19113213000,35759641000,63066,128836,437607,304326,2191725.3,2191468.1,417457.5,420951,1691081.9,1697684.4,903770.3,1028822.5,1298582.7,475760.6,4.24,3.49,3.65,3.92,3.2,3.62,3.77,4.4,82.267,82.267,97.335,98.267,97.332,98.759,106.099,116.108,90.863,82.798,86.846,81.419,8450019,2161400,94.8,102.1,86,79,94.7,,,,,,,,,,,,32,77,197197092,109.524
2011-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47331.329,45284.932,,,,
2011-05-01,91.6,24950,,80.8,,94.345,,92.677,93.087,106.31,2142.47,484.54,144.59,138.72,85.77,77.334,263.94158865,108.83954545,214.76595452,135.292497,120.99564436,1510.4375,171.5,149.6,47331329,45284932,-2817.5,100.4352,100.2492,100.6504,100.052,99.90431,100.4036,100.9673,100.6783,98.62685,100.2257,98.70521,97.92612,115.66334331,104.6702568,103.47611029,1352,99.91,101.21,1083.54,101,90,89,89,88,105,106,103,107,110,104,91,106,94,93.7,91.7,97.981,92,90.0872,100.7,100.8,32716,12387071,9461535,151931,0.76,198861,28.4,56382,60.4,3.2,824.5,59.5,3.3,837.5,4788819000,9470112000,18911297000,35466174000,62300,120538,388666,262327,2183882.5,2181421.9,417819.9,423574.8,1688354.1,1694221.7,898175.1,1027141.8,1292931.5,475908,4.34,3.43,3.66,3.97,3.02,3.62,3.77,4.44,80.331,80.331,96.691,97.531,96.596,97.981,102.734,116.216,91.289,80.142,85.575,79.414,7712887,1871003,93.7,104.4,91,82,94.3,,,,,,,,,,,,37,86,207235946,108.781
2011-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48536.725,44188.522,,,,
2011-04-01,91.5,24580.5,,80.7,,94.163,,92.317,92.723,105.99,2192.36,511,147.28,141.74,85.178,76.7,280.71827884,115.75761905,223.98388404,140.14602186,118.06119277,1473.80555556,174.3,148.3,48536725,44188522,-278.2,100.4513,100.5148,100.8748,100.2602,100.39,100.5639,101.2469,101.1266,98.41904,100.1727,98.72949,97.94392,115.82866114,103.75351766,102.67074514,1343,100.53,101.77,1086.84,103,92,89,90,87,111,111,104,109,114,109,93,101,89,93.2,91.7,96.756,90.8,89.3863,100.4,101,41156,11959920,10271826,154042,0.69,222898,28.6,63765,59.5,3.7,943.9,59.3,3.5,888.1,5077691000,10895237000,19041172000,37727314000,57874,126967,395385,266211,2179613.8,2167054.1,425144.2,424923.1,1690397.6,1686110.4,890570.1,1020032.7,1281290.5,474723.5,4.48,3.43,3.74,4.1,3.01,3.61,3.83,4.54,78.754,78.754,96.048,96.511,96.044,96.756,102.419,113.622,91.204,77.633,83.062,78.255,7652877,1687772,93.2,100.8,82,73,88.8,-0.1,0.5,0.5,0.5,0.7,4.1,6.8,1.8,,,,33,101,196693154,107.786
2011-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48052.991,45565.952,,,,
2011-03-01,90.4,24114.2,,79.3,,94.072,,92.137,92.542,105.34,2106.7,525.42,141.71,140.87,84.482,75.79,263.30795987,108.57826087,217.01850239,136.41687043,114.07232192,1424.01086957,181.6,158.8,48052991,45565952,-1452.7,100.4234,100.71,101.0324,100.375,100.6232,100.5307,101.4373,101.4055,97.85699,100.3639,98.88935,98.01018,112.65849493,104.50212313,102.90993513,1493,98.11,99.74,1122.45,97,87,89,89,87,107,108,102,106,109,104,95,105,90,94.4,91.5,98.026,98.8,95.0284,100.8,101.2,32853,10438194,9586509,189076,0.75,250453,30.8,77074,58.5,4.3,1078.7,59.2,3.8,954.9,4841796000,11411539000,19276259000,38447979000,69470,134082,395899,258376,2165873.6,2156244.4,422908,428379.6,1680236.3,1679087.2,888729.2,1008342.8,1272906.3,472352.7,4.51,3.42,3.74,4.13,2.92,3.6,3.8,4.54,77.628,77.628,97.151,98.063,97.24,98.026,107.045,116.432,91.119,80.849,82.404,76.197,8135929,1892739,94.4,98.7,76,66,93.1,,,,,,,,,,,,40,80,190922757,109.8
2011-02-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38467.412,36401.588,,,,
